event_id,match_id,event_type,team,player,minute,second,shot_xg
2354,5,Dribble,Brighton,Player_135,21,33,0.5180044523572533
2355,98,Pass,Crystal Palace,Player_17,72,56,
2356,48,Tackle,Chelsea,Player_119,81,30,
2357,37,Shot,Leicester City,Player_126,16,42,
2358,79,Dribble,Manchester City,Player_178,16,23,
2359,44,Shot,Leicester City,Player_24,28,11,
2360,100,Interception,West Ham,Player_2,51,12,
2361,15,Pass,Leicester City,Player_92,56,15,
2362,43,Tackle,Manchester City,Player_161,80,15,
2363,48,Interception,Manchester United,Player_149,57,50,0.17343037025555763
2364,87,Interception,West Ham,Player_117,52,54,
2365,70,Foul,Tottenham,Player_53,46,51,
2366,46,Interception,Tottenham,Player_46,78,52,
2367,43,Pass,West Ham,Player_45,38,19,
2368,21,Dribble,Chelsea,Player_9,84,40,
2369,23,Pass,Manchester United,Player_6,48,47,
2370,80,Dribble,West Ham,Player_51,41,26,0.48719177528844326
2371,47,Interception,Manchester City,Player_119,59,38,0.790965398868699
2372,15,Interception,Liverpool,Player_35,67,12,
2373,25,Tackle,Arsenal,Player_82,74,3,
2374,36,Dribble,Leicester City,Player_181,84,31,
2375,75,Interception,Crystal Palace,Player_147,66,44,
2376,51,Foul,Manchester United,Player_197,27,39,
2377,15,Shot,Manchester City,Player_25,32,33,
2378,68,Tackle,Crystal Palace,Player_139,56,38,
2379,21,Pass,Tottenham,Player_17,10,42,
2380,13,Tackle,West Ham,Player_36,40,16,0.28744559739058506
2381,86,Shot,Manchester United,Player_96,17,23,
2382,19,Dribble,Brighton,Player_21,58,28,
2383,34,Pass,Leicester City,Player_18,6,45,
2384,78,Pass,Arsenal,Player_188,39,27,
2385,68,Dribble,Tottenham,Player_146,18,44,
2386,52,Tackle,West Ham,Player_1,73,46,
2387,27,Interception,Leicester City,Player_142,72,21,
2388,29,Tackle,Tottenham,Player_136,89,27,
2389,28,Shot,Brighton,Player_194,42,52,
2390,35,Foul,Crystal Palace,Player_51,4,24,
2391,8,Interception,Arsenal,Player_79,20,40,
2392,16,Tackle,Arsenal,Player_188,28,2,0.19331399724521459
2393,36,Foul,Leicester City,Player_162,40,56,
2394,30,Foul,Manchester City,Player_36,65,12,
2395,18,Dribble,Leicester City,Player_62,44,30,0.6039989289954415
2396,2,Shot,Tottenham,Player_129,23,12,
2397,49,Shot,Manchester City,Player_85,57,40,
2398,77,Shot,Arsenal,Player_42,47,17,
2399,4,Interception,Liverpool,Player_1,13,36,
2400,90,Pass,Arsenal,Player_54,16,42,
2401,89,Interception,Leicester City,Player_175,90,33,
2402,94,Tackle,Tottenham,Player_100,55,16,
2403,75,Foul,Manchester City,Player_39,65,54,
2404,7,Foul,West Ham,Player_158,81,51,
2405,95,Pass,Manchester City,Player_7,16,20,
2406,74,Tackle,Brighton,Player_150,37,35,
2407,39,Pass,Chelsea,Player_121,52,53,0.3504089448180384
2408,13,Foul,Chelsea,Player_178,10,58,0.09133493840730822
2409,31,Interception,Manchester United,Player_45,38,49,
2410,71,Shot,Crystal Palace,Player_74,44,55,
2411,63,Foul,Manchester United,Player_120,74,51,
2412,56,Dribble,Manchester United,Player_72,54,39,
2413,42,Shot,Manchester City,Player_138,51,18,
2414,61,Foul,Tottenham,Player_142,52,11,0.41619250767480453
2415,42,Interception,Manchester United,Player_46,70,27,
2416,56,Pass,Leicester City,Player_123,59,10,
2417,36,Shot,Manchester City,Player_118,13,47,
2418,84,Interception,Tottenham,Player_75,41,36,
2419,68,Tackle,Chelsea,Player_6,12,27,
2420,7,Dribble,Liverpool,Player_21,50,34,
2421,54,Shot,Leicester City,Player_190,57,43,
2422,1,Pass,West Ham,Player_147,50,14,0.13895826438351822
2423,44,Tackle,Crystal Palace,Player_103,57,15,
2424,45,Interception,West Ham,Player_88,54,44,
2425,47,Dribble,Tottenham,Player_99,66,6,0.12460456961944799
2426,13,Pass,Brighton,Player_62,8,46,
2427,22,Interception,Tottenham,Player_107,63,2,0.49575262866035485
2428,21,Interception,Liverpool,Player_83,9,30,
2429,86,Shot,Chelsea,Player_181,60,11,
2430,92,Shot,Arsenal,Player_152,63,7,
2431,9,Pass,Tottenham,Player_56,72,24,
2432,26,Foul,Chelsea,Player_190,3,43,
2433,9,Foul,West Ham,Player_162,73,49,
2434,15,Interception,Tottenham,Player_22,13,34,0.15035012591923025
2435,10,Shot,Tottenham,Player_68,9,11,0.6172218591674619
2436,88,Dribble,Manchester United,Player_185,89,54,
2437,42,Dribble,West Ham,Player_10,52,20,0.12042322618076906
2438,72,Interception,Crystal Palace,Player_66,62,25,
2439,24,Shot,Crystal Palace,Player_8,8,54,
2440,80,Pass,Leicester City,Player_123,45,1,0.348909226955873
2441,49,Pass,Brighton,Player_38,53,13,
2442,26,Pass,Arsenal,Player_123,63,45,0.5594147601185369
2443,91,Dribble,Tottenham,Player_62,81,3,
2444,37,Shot,Tottenham,Player_156,57,16,
2445,68,Shot,Leicester City,Player_138,54,46,0.9731532931452528
2446,50,Dribble,Brighton,Player_45,19,47,0.1812282891837701
2447,24,Pass,West Ham,Player_65,67,4,
2448,19,Pass,Tottenham,Player_67,46,23,
2449,100,Interception,Chelsea,Player_137,10,48,
2450,60,Foul,Manchester City,Player_133,18,54,
2451,39,Tackle,Brighton,Player_106,12,6,
2452,74,Foul,Tottenham,Player_138,49,22,0.05978157544533114
2453,89,Shot,Brighton,Player_140,23,46,
2454,18,Shot,Crystal Palace,Player_82,62,16,
2455,19,Shot,Arsenal,Player_58,11,11,
2456,36,Foul,Tottenham,Player_149,73,10,
2457,74,Tackle,Arsenal,Player_149,56,50,
2458,97,Interception,Liverpool,Player_193,88,10,
2459,55,Foul,Manchester City,Player_131,89,33,
2460,69,Tackle,Leicester City,Player_69,55,46,0.44383582480251627
2461,47,Pass,Arsenal,Player_89,25,36,
2462,49,Pass,Tottenham,Player_64,9,49,
2463,99,Shot,Manchester United,Player_177,12,28,
2464,98,Dribble,Leicester City,Player_72,11,52,
2465,33,Shot,Leicester City,Player_17,38,52,
2466,21,Dribble,West Ham,Player_73,28,47,
2467,81,Tackle,Arsenal,Player_160,8,35,0.20439961887593938
2468,22,Pass,Manchester United,Player_70,74,26,
2469,48,Foul,Arsenal,Player_113,89,54,
2470,37,Dribble,West Ham,Player_21,47,41,
2471,15,Tackle,Manchester City,Player_135,36,21,
2472,35,Pass,Tottenham,Player_7,50,1,
2473,92,Foul,Crystal Palace,Player_111,9,46,
2474,71,Dribble,Crystal Palace,Player_27,60,35,
2475,32,Shot,Arsenal,Player_8,72,47,
2476,11,Shot,West Ham,Player_28,67,29,
2477,10,Shot,Brighton,Player_194,53,58,
2478,73,Tackle,Tottenham,Player_199,82,6,
2479,78,Shot,Arsenal,Player_47,17,56,0.021930542435396272
2480,77,Interception,Brighton,Player_86,53,56,0.9477875147879535
2481,57,Pass,Tottenham,Player_10,28,11,0.016367764040082777
2482,25,Tackle,Brighton,Player_114,63,2,
2483,2,Foul,Leicester City,Player_33,15,16,
2484,64,Shot,Arsenal,Player_135,19,40,
2485,35,Pass,West Ham,Player_131,86,31,
2486,7,Dribble,Tottenham,Player_14,70,7,
2487,85,Shot,Crystal Palace,Player_172,47,22,
2488,18,Pass,Arsenal,Player_46,71,37,
2489,67,Interception,Tottenham,Player_61,48,29,
2490,42,Dribble,Tottenham,Player_164,73,14,
2491,39,Interception,Brighton,Player_13,20,9,0.3413897219809575
2492,41,Foul,Brighton,Player_16,37,54,
2493,75,Pass,Manchester United,Player_133,75,58,
2494,24,Interception,Arsenal,Player_38,2,56,0.30983222453910786
2495,60,Foul,Liverpool,Player_178,64,37,
2496,46,Pass,Chelsea,Player_38,86,14,
2497,19,Pass,Liverpool,Player_103,36,29,
2498,68,Interception,Tottenham,Player_56,5,45,0.4975857037068693
2499,90,Pass,Manchester United,Player_63,64,25,
2500,42,Shot,Tottenham,Player_120,7,50,
2501,32,Pass,Liverpool,Player_48,70,44,
2502,39,Tackle,Tottenham,Player_105,22,13,
2503,36,Foul,Brighton,Player_59,74,2,
2504,97,Pass,Arsenal,Player_77,46,35,0.14764042785255893
2505,36,Tackle,Crystal Palace,Player_172,40,25,
2506,3,Pass,Liverpool,Player_127,61,13,
2507,73,Pass,Chelsea,Player_55,46,30,
2508,8,Interception,Chelsea,Player_55,84,13,
2509,97,Shot,Brighton,Player_129,28,57,
2510,70,Foul,Arsenal,Player_136,87,39,
2511,41,Shot,Manchester City,Player_127,35,9,
2512,68,Dribble,Manchester City,Player_132,1,8,0.39411457618546053
2513,13,Interception,West Ham,Player_85,29,45,
2514,49,Interception,West Ham,Player_115,9,39,0.14774857841411426
2515,60,Shot,Liverpool,Player_181,9,42,
2516,2,Interception,Brighton,Player_58,22,41,
2517,60,Shot,Brighton,Player_37,63,17,
2518,5,Interception,Tottenham,Player_49,66,35,
2519,44,Pass,Chelsea,Player_67,80,35,
2520,27,Shot,Chelsea,Player_19,58,11,
2521,32,Shot,Chelsea,Player_129,70,49,0.6374670588141295
2522,21,Tackle,Manchester United,Player_29,55,39,
2523,8,Interception,Arsenal,Player_87,13,2,
2524,72,Interception,Leicester City,Player_33,19,17,
2525,50,Shot,Tottenham,Player_119,79,6,
2526,67,Pass,Manchester City,Player_180,33,30,0.27686093154656477
2527,44,Pass,Brighton,Player_169,74,0,
2528,58,Foul,Manchester City,Player_151,65,30,
2529,3,Pass,Manchester United,Player_133,60,53,
2530,86,Interception,Manchester City,Player_71,12,12,
2531,70,Tackle,Chelsea,Player_185,43,28,0.39646812075173365
2532,2,Shot,Crystal Palace,Player_134,17,2,0.06698959251262993
2533,87,Dribble,Tottenham,Player_177,68,28,
2534,44,Tackle,Crystal Palace,Player_22,29,34,
2535,2,Dribble,West Ham,Player_77,55,14,
2536,81,Tackle,Crystal Palace,Player_4,7,20,
2537,35,Pass,Leicester City,Player_72,44,18,
2538,98,Interception,Brighton,Player_192,77,27,
2539,87,Dribble,Manchester United,Player_165,5,3,
2540,30,Tackle,Brighton,Player_159,60,44,
2541,8,Interception,Leicester City,Player_165,6,12,
2542,22,Dribble,Brighton,Player_128,7,14,
2543,44,Shot,Crystal Palace,Player_45,46,50,0.6001526480736147
2544,58,Tackle,Arsenal,Player_136,57,47,
2545,36,Shot,Brighton,Player_168,54,38,
2546,69,Pass,West Ham,Player_93,46,31,
2547,77,Shot,Tottenham,Player_5,10,2,
2548,93,Shot,Tottenham,Player_156,4,29,
2549,31,Foul,Manchester City,Player_104,67,57,
2550,47,Tackle,Liverpool,Player_81,25,19,
2551,55,Pass,Crystal Palace,Player_87,87,1,
2552,80,Shot,Chelsea,Player_137,78,49,
2553,62,Interception,Leicester City,Player_130,61,24,
2554,30,Dribble,Manchester United,Player_63,38,10,
2555,55,Shot,Crystal Palace,Player_51,32,0,
2556,16,Pass,Tottenham,Player_116,23,47,
2557,12,Shot,Manchester City,Player_113,37,48,
2558,17,Dribble,Brighton,Player_31,3,47,
2559,16,Pass,Chelsea,Player_7,13,9,
2560,12,Tackle,Chelsea,Player_158,34,16,
2561,8,Pass,Liverpool,Player_186,88,29,0.2445124151940462
2562,84,Tackle,Arsenal,Player_3,65,34,
2563,3,Pass,Liverpool,Player_51,76,49,
2564,16,Dribble,Brighton,Player_56,8,18,
2565,30,Dribble,Crystal Palace,Player_73,83,45,
2566,23,Pass,West Ham,Player_10,9,52,
2567,92,Shot,Leicester City,Player_61,28,56,
2568,5,Dribble,Chelsea,Player_50,78,33,
2569,84,Tackle,Manchester United,Player_122,18,31,
2570,65,Tackle,Crystal Palace,Player_175,42,11,
2571,30,Interception,Manchester United,Player_1,41,42,
2572,21,Foul,Manchester City,Player_185,70,16,
2573,84,Foul,Manchester United,Player_38,33,58,
2574,70,Foul,Chelsea,Player_190,89,5,
2575,22,Tackle,Chelsea,Player_79,77,50,0.5305368970467577
2576,82,Interception,Chelsea,Player_89,54,12,
2577,72,Foul,Crystal Palace,Player_198,87,38,
2578,32,Foul,Crystal Palace,Player_82,36,21,
2579,33,Pass,Leicester City,Player_193,85,10,0.6617020926422056
2580,16,Pass,Tottenham,Player_190,56,6,
2581,76,Pass,Arsenal,Player_184,17,44,
2582,38,Shot,Brighton,Player_67,10,44,
2583,98,Foul,Brighton,Player_17,87,20,
2584,14,Shot,Manchester City,Player_127,44,0,0.3130566872163897
2585,36,Interception,Liverpool,Player_112,2,29,
2586,97,Tackle,Leicester City,Player_136,14,18,0.41861498597485536
2587,23,Foul,Tottenham,Player_60,41,50,
2588,66,Tackle,West Ham,Player_40,2,54,
2589,85,Pass,Manchester City,Player_89,19,46,
2590,2,Foul,Crystal Palace,Player_190,80,45,
2591,91,Dribble,Tottenham,Player_41,89,28,
2592,73,Shot,Chelsea,Player_140,1,34,
2593,65,Shot,Crystal Palace,Player_115,2,58,
2594,75,Foul,Liverpool,Player_100,27,52,
2595,67,Pass,Liverpool,Player_117,2,19,
2596,52,Shot,Brighton,Player_182,51,35,
2597,62,Pass,Arsenal,Player_89,10,38,
2598,23,Interception,Arsenal,Player_93,19,0,
2599,26,Tackle,West Ham,Player_139,80,22,0.8477942230280165
2600,68,Dribble,Crystal Palace,Player_60,13,30,
2601,82,Tackle,Crystal Palace,Player_68,48,55,
2602,55,Tackle,Liverpool,Player_78,56,50,
2603,6,Interception,Chelsea,Player_46,72,34,
2604,35,Shot,Chelsea,Player_38,56,51,
2605,22,Dribble,Manchester United,Player_189,50,46,
2606,43,Shot,Chelsea,Player_17,45,44,
2607,15,Foul,Tottenham,Player_66,89,21,
2608,86,Tackle,Arsenal,Player_36,59,45,
2609,60,Foul,Chelsea,Player_74,39,6,
2610,12,Pass,Leicester City,Player_7,21,32,
2611,49,Tackle,Crystal Palace,Player_16,55,44,
2612,42,Shot,Chelsea,Player_14,57,35,
2613,38,Tackle,Manchester United,Player_80,41,43,
2614,82,Pass,West Ham,Player_25,70,6,
2615,45,Interception,West Ham,Player_105,82,26,
2616,35,Foul,Liverpool,Player_4,49,1,
2617,30,Foul,Chelsea,Player_157,44,16,
2618,88,Shot,Crystal Palace,Player_127,35,0,
2619,30,Tackle,Crystal Palace,Player_56,5,57,
2620,78,Shot,Arsenal,Player_6,71,45,
2621,6,Interception,West Ham,Player_129,74,29,
2622,67,Tackle,Liverpool,Player_167,74,21,
2623,80,Tackle,Chelsea,Player_129,51,27,
2624,7,Shot,West Ham,Player_115,57,52,
2625,52,Shot,West Ham,Player_191,58,32,
2626,14,Pass,Crystal Palace,Player_57,36,25,
2627,73,Interception,Chelsea,Player_195,10,34,
2628,15,Pass,Manchester City,Player_65,50,10,
2629,21,Foul,Chelsea,Player_65,37,6,
2630,35,Tackle,Tottenham,Player_103,20,27,
2631,66,Shot,West Ham,Player_21,13,24,
2632,91,Tackle,Arsenal,Player_158,75,40,
2633,2,Tackle,Manchester City,Player_33,19,30,
2634,35,Dribble,Manchester United,Player_176,56,53,
2635,82,Foul,Liverpool,Player_22,45,2,
2636,78,Dribble,Chelsea,Player_182,60,32,
2637,20,Tackle,Arsenal,Player_110,68,50,
2638,82,Shot,Manchester United,Player_4,57,57,
2639,10,Tackle,Manchester United,Player_183,54,33,
2640,25,Foul,West Ham,Player_172,37,58,
2641,66,Dribble,Tottenham,Player_140,83,20,
2642,25,Shot,West Ham,Player_74,37,55,0.8887770255029475
2643,54,Tackle,Liverpool,Player_119,14,36,
2644,33,Interception,Manchester City,Player_180,44,48,
2645,36,Foul,Crystal Palace,Player_93,83,18,
2646,95,Foul,Leicester City,Player_65,42,59,
2647,14,Interception,Manchester City,Player_65,1,36,
2648,65,Tackle,Liverpool,Player_10,23,54,
2649,80,Foul,Crystal Palace,Player_146,64,20,
2650,54,Shot,Manchester United,Player_47,28,13,
2651,52,Tackle,Manchester City,Player_66,4,9,
2652,3,Tackle,Crystal Palace,Player_49,41,52,
2653,99,Dribble,Chelsea,Player_22,60,6,0.3431355535139661
2654,41,Foul,West Ham,Player_86,18,28,
2655,6,Foul,Leicester City,Player_26,63,39,0.854869024783276
2656,25,Interception,Arsenal,Player_137,61,7,
2657,13,Dribble,Chelsea,Player_149,49,38,
2658,98,Dribble,Manchester City,Player_95,47,12,
2659,8,Foul,Brighton,Player_191,39,45,
2660,21,Tackle,Crystal Palace,Player_107,89,18,
2661,98,Dribble,Manchester United,Player_134,82,10,
2662,68,Interception,Manchester United,Player_14,6,1,
2663,25,Dribble,Brighton,Player_161,83,48,
2664,79,Interception,Manchester City,Player_71,53,5,
2665,68,Dribble,Manchester United,Player_152,76,28,
2666,45,Interception,Tottenham,Player_75,25,40,0.9487807744991863
2667,60,Dribble,Manchester United,Player_120,65,50,
2668,12,Dribble,Leicester City,Player_112,5,4,
2669,32,Shot,Tottenham,Player_51,65,40,
2670,96,Interception,Liverpool,Player_130,8,29,
2671,92,Interception,Liverpool,Player_143,39,56,
2672,13,Interception,Crystal Palace,Player_163,43,38,
2673,31,Pass,Tottenham,Player_36,82,35,
2674,78,Dribble,Chelsea,Player_118,73,26,
2675,20,Interception,Crystal Palace,Player_167,5,49,
2676,18,Foul,Chelsea,Player_4,4,17,0.7958643141772349
2677,93,Pass,Leicester City,Player_192,1,51,
2678,60,Shot,West Ham,Player_6,56,48,
2679,63,Interception,Manchester City,Player_185,45,35,
2680,6,Interception,Tottenham,Player_158,65,59,
2681,32,Pass,Brighton,Player_110,3,58,
2682,93,Dribble,Arsenal,Player_99,22,53,0.7470677343101828
2683,43,Foul,Manchester City,Player_122,72,15,
2684,2,Shot,Leicester City,Player_117,56,53,
2685,60,Interception,Tottenham,Player_96,18,54,
2686,23,Dribble,Liverpool,Player_67,25,4,
2687,83,Foul,Manchester City,Player_120,48,8,
2688,31,Foul,Chelsea,Player_15,84,33,0.35545800048247467
2689,5,Shot,Brighton,Player_17,31,33,
2690,83,Tackle,Manchester City,Player_18,30,35,
2691,34,Foul,Arsenal,Player_115,80,30,
2692,10,Tackle,Leicester City,Player_147,66,51,
2693,89,Foul,Leicester City,Player_76,81,19,
2694,2,Shot,Crystal Palace,Player_88,10,16,
2695,11,Pass,Leicester City,Player_197,71,19,
2696,50,Shot,Crystal Palace,Player_152,59,27,
2697,31,Shot,Leicester City,Player_91,51,20,
2698,56,Pass,Arsenal,Player_48,9,56,
2699,79,Pass,Leicester City,Player_158,54,18,
2700,73,Dribble,Brighton,Player_15,62,2,
2701,87,Foul,West Ham,Player_175,81,29,
2702,83,Dribble,Liverpool,Player_123,9,4,
2703,9,Pass,Brighton,Player_127,9,41,
2704,99,Tackle,Leicester City,Player_172,24,5,0.6604919263212388
2705,21,Tackle,Tottenham,Player_98,39,2,
2706,73,Shot,Chelsea,Player_155,75,48,
2707,28,Interception,West Ham,Player_84,8,41,
2708,62,Shot,Liverpool,Player_192,25,23,
2709,7,Shot,Chelsea,Player_41,66,43,
2710,80,Interception,Brighton,Player_96,10,0,
2711,16,Foul,Arsenal,Player_68,24,49,0.6785052268267442
2712,97,Pass,Arsenal,Player_5,80,50,
2713,4,Tackle,Chelsea,Player_53,83,53,
2714,4,Shot,Tottenham,Player_122,59,51,
2715,40,Interception,Chelsea,Player_136,31,35,
2716,17,Dribble,Brighton,Player_22,11,14,
2717,52,Shot,Chelsea,Player_106,6,40,
2718,93,Tackle,Liverpool,Player_7,70,37,
2719,52,Pass,Tottenham,Player_150,32,43,
2720,36,Shot,Manchester United,Player_46,39,17,
2721,38,Shot,Manchester City,Player_30,48,22,
2722,50,Foul,Manchester United,Player_126,13,46,
2723,63,Interception,Crystal Palace,Player_101,59,28,
2724,63,Dribble,Chelsea,Player_144,67,50,0.45410532323556796
2725,62,Dribble,Arsenal,Player_79,56,40,
2726,99,Pass,Manchester United,Player_133,41,21,
2727,7,Tackle,Leicester City,Player_67,56,23,
2728,27,Pass,Brighton,Player_23,35,44,
2729,92,Shot,Manchester United,Player_189,38,47,
2730,86,Shot,West Ham,Player_74,81,12,
2731,14,Dribble,Tottenham,Player_5,67,32,
2732,71,Tackle,Brighton,Player_151,34,49,
2733,86,Interception,Arsenal,Player_82,76,21,
2734,5,Tackle,Crystal Palace,Player_25,88,34,
2735,55,Shot,Manchester United,Player_8,70,16,
2736,2,Interception,Tottenham,Player_149,11,21,
2737,62,Tackle,Manchester City,Player_2,27,4,0.3062576764059044
2738,91,Tackle,Tottenham,Player_22,48,24,0.135240785624556
2739,21,Interception,Tottenham,Player_72,24,5,
2740,79,Shot,Brighton,Player_87,18,52,
2741,21,Tackle,Manchester City,Player_72,27,16,
2742,10,Interception,Tottenham,Player_68,54,30,
2743,87,Foul,West Ham,Player_64,55,16,
2744,58,Foul,Manchester United,Player_94,21,58,
2745,39,Shot,Manchester United,Player_19,59,32,
2746,5,Interception,West Ham,Player_128,34,38,
2747,65,Foul,Manchester United,Player_87,58,53,
2748,13,Interception,Tottenham,Player_82,48,47,0.4317437423249262
2749,85,Tackle,Crystal Palace,Player_181,54,36,
2750,90,Shot,Tottenham,Player_87,18,47,
2751,85,Foul,Brighton,Player_97,3,3,
2752,53,Tackle,Leicester City,Player_52,24,42,0.2195310198156194
2753,82,Pass,Crystal Palace,Player_175,1,13,0.07055795526542419
2754,45,Pass,Arsenal,Player_82,6,12,
2755,32,Shot,Arsenal,Player_182,19,26,
2756,36,Foul,Crystal Palace,Player_172,86,23,
2757,81,Foul,Tottenham,Player_97,43,26,0.46053662183697563
2758,99,Foul,Chelsea,Player_135,8,7,
2759,60,Interception,Leicester City,Player_115,69,52,
2760,11,Tackle,West Ham,Player_92,52,51,
2761,63,Foul,Tottenham,Player_1,73,46,
2762,21,Tackle,Crystal Palace,Player_63,47,49,0.7939506871051523
2763,52,Shot,Chelsea,Player_167,85,38,
2764,55,Foul,Tottenham,Player_19,28,20,
2765,26,Shot,Chelsea,Player_31,46,50,
2766,68,Foul,Crystal Palace,Player_77,4,56,
2767,34,Pass,Tottenham,Player_121,88,40,
2768,52,Dribble,Manchester City,Player_24,8,10,
2769,82,Shot,Manchester United,Player_69,61,30,
2770,99,Foul,Crystal Palace,Player_193,17,26,0.4393305027932003
2771,93,Dribble,Arsenal,Player_161,34,41,
2772,52,Shot,Arsenal,Player_59,20,45,
2773,29,Interception,Leicester City,Player_114,80,47,0.7395563750993044
2774,38,Foul,Liverpool,Player_161,74,26,
2775,42,Interception,Arsenal,Player_160,34,7,
2776,21,Pass,Liverpool,Player_187,43,32,
2777,42,Foul,Manchester City,Player_101,10,11,
2778,13,Pass,Crystal Palace,Player_169,30,34,
2779,64,Dribble,Chelsea,Player_12,25,33,0.02790980439548385
2780,17,Shot,Leicester City,Player_119,57,15,
2781,9,Tackle,Manchester United,Player_139,63,35,
2782,41,Pass,West Ham,Player_97,71,1,
2783,1,Tackle,Liverpool,Player_147,47,11,
2784,2,Tackle,Manchester United,Player_182,84,26,
2785,60,Shot,Leicester City,Player_57,81,55,
2786,48,Dribble,Leicester City,Player_42,3,16,
2787,29,Shot,Arsenal,Player_98,46,19,
2788,97,Foul,Manchester United,Player_199,36,20,
2789,10,Pass,Tottenham,Player_31,26,29,
2790,58,Tackle,Brighton,Player_180,10,41,
2791,60,Shot,Leicester City,Player_2,34,19,
2792,21,Shot,Liverpool,Player_166,78,7,0.6769579375655126
2793,28,Shot,West Ham,Player_32,8,17,0.5097833657415842
2794,75,Pass,West Ham,Player_138,55,56,
2795,34,Dribble,Manchester City,Player_105,10,17,
2796,8,Shot,Manchester City,Player_136,57,17,
2797,59,Pass,Arsenal,Player_75,79,1,
2798,86,Tackle,Tottenham,Player_105,86,11,
2799,72,Foul,Arsenal,Player_148,45,31,0.4979385635121334
2800,49,Interception,West Ham,Player_148,50,41,
2801,79,Pass,Chelsea,Player_127,64,7,
2802,17,Interception,West Ham,Player_9,2,50,
2803,60,Shot,Leicester City,Player_15,45,9,
2804,87,Shot,Manchester United,Player_97,62,10,
2805,88,Pass,Manchester United,Player_105,14,13,
2806,45,Interception,Leicester City,Player_63,74,25,
2807,83,Shot,Leicester City,Player_21,15,46,
2808,69,Tackle,West Ham,Player_5,14,29,
2809,32,Dribble,Manchester United,Player_125,31,55,
2810,44,Dribble,Manchester United,Player_163,29,54,
2811,65,Shot,Crystal Palace,Player_85,27,41,
2812,87,Interception,Manchester United,Player_196,85,3,
2813,8,Foul,Leicester City,Player_113,9,38,
2814,77,Shot,Manchester City,Player_176,20,10,
2815,72,Foul,Tottenham,Player_80,58,23,
2816,87,Foul,Chelsea,Player_190,79,53,
2817,43,Interception,Leicester City,Player_116,88,21,
2818,1,Foul,Manchester United,Player_163,49,2,
2819,51,Tackle,Liverpool,Player_198,57,36,
2820,24,Interception,West Ham,Player_97,16,57,
2821,99,Shot,West Ham,Player_21,75,1,
2822,24,Tackle,Tottenham,Player_80,8,11,
2823,17,Pass,Leicester City,Player_39,67,20,
2824,5,Dribble,Tottenham,Player_162,19,4,
2825,20,Shot,Manchester City,Player_121,67,6,
2826,21,Shot,Brighton,Player_124,36,3,
2827,58,Shot,Arsenal,Player_143,89,42,
2828,31,Tackle,Liverpool,Player_6,60,53,
2829,100,Pass,Arsenal,Player_194,36,40,
2830,11,Interception,Brighton,Player_56,11,35,0.2226129123735603
2831,52,Pass,Liverpool,Player_49,51,58,
2832,15,Tackle,Arsenal,Player_92,80,21,
2833,83,Shot,Liverpool,Player_129,55,28,
2834,7,Dribble,Tottenham,Player_65,54,59,
2835,28,Shot,Chelsea,Player_28,17,8,
2836,51,Interception,Crystal Palace,Player_100,62,25,0.056751182173023884
2837,58,Foul,Liverpool,Player_148,42,11,
2838,5,Dribble,Brighton,Player_176,24,47,
2839,5,Shot,Tottenham,Player_72,17,0,
2840,94,Dribble,Crystal Palace,Player_65,48,7,
2841,96,Foul,Tottenham,Player_51,84,32,
2842,8,Pass,Manchester City,Player_171,86,51,0.09521807906940827
2843,64,Tackle,Manchester United,Player_49,70,50,
2844,10,Shot,West Ham,Player_153,7,3,
2845,38,Interception,Manchester City,Player_74,14,13,
2846,96,Pass,Brighton,Player_169,11,54,
2847,92,Shot,Leicester City,Player_199,12,28,
2848,81,Pass,Leicester City,Player_192,5,13,
2849,95,Interception,West Ham,Player_189,5,8,
2850,8,Shot,Tottenham,Player_12,20,8,0.16680174037083506
2851,25,Foul,Chelsea,Player_104,54,25,
2852,73,Foul,Brighton,Player_81,55,48,
2853,66,Interception,West Ham,Player_197,58,46,
2854,79,Dribble,Crystal Palace,Player_127,79,41,
2855,50,Interception,Crystal Palace,Player_14,90,16,
2856,67,Dribble,Leicester City,Player_34,30,40,
2857,49,Shot,Manchester United,Player_48,24,3,
2858,36,Dribble,Tottenham,Player_61,87,59,
2859,68,Shot,Leicester City,Player_35,73,45,
2860,78,Shot,Chelsea,Player_119,3,2,
2861,41,Tackle,West Ham,Player_65,48,28,
2862,89,Shot,Liverpool,Player_59,71,24,
2863,62,Dribble,Chelsea,Player_36,22,20,
2864,10,Tackle,Liverpool,Player_147,14,11,
2865,21,Tackle,Tottenham,Player_42,48,53,
2866,36,Shot,West Ham,Player_69,29,0,
2867,12,Interception,Crystal Palace,Player_147,50,0,
2868,91,Interception,Crystal Palace,Player_107,80,44,
2869,2,Foul,Manchester City,Player_39,10,45,
2870,13,Tackle,Crystal Palace,Player_69,71,47,
2871,53,Shot,Brighton,Player_180,89,6,
2872,32,Interception,Manchester City,Player_12,27,9,
2873,95,Shot,Manchester City,Player_83,79,14,
2874,16,Shot,Crystal Palace,Player_175,28,39,
2875,32,Tackle,Leicester City,Player_36,9,10,
2876,32,Foul,Manchester United,Player_126,71,55,
2877,98,Tackle,Manchester United,Player_63,80,45,
2878,11,Pass,Brighton,Player_76,26,44,
2879,10,Interception,Arsenal,Player_82,81,22,
2880,15,Interception,Leicester City,Player_51,87,12,
2881,17,Interception,Arsenal,Player_43,8,26,
2882,40,Dribble,Liverpool,Player_34,2,40,
